title,date,pretty_date,url,been_tweeted
Kim Kardashian: A marriage in numbers,2011-10-31,Oct 2011,https://is.gd/J8zFIK,0
Behold: this season's Acceptable Flat Shoe,2011-10-30,Oct 2011,https://is.gd/sTuwX4,0
W.E. takes a bow at the London film festival  in pictures,2011-10-24,Oct 2011,https://is.gd/USofc0,0
My favourite film: Ghostbusters,2011-10-27,Oct 2011,https://is.gd/kRBxNL,0
Why are wedding dresses so ugly?,2010-09-05,Sep 2010,https://is.gd/6nBvhy,0
Is it OK to wear animal print in autumn?,2010-08-29,Aug 2010,https://is.gd/93Z5fD,0
How great is the automated lacing system?,2010-09-01,Sep 2010,https://is.gd/KxBoj8,0
"Obama, me, and the new Franzen novel",2010-08-25,Aug 2010,https://is.gd/GTeMrk,0
Leather dresses: yes or no?,2010-08-22,Aug 2010,https://is.gd/TWo6bj,0
Don't fall for the spaghetti-strap delusion,2010-08-15,Aug 2010,https://is.gd/MWxRn0,0
How Robbie Williams broke Richard Desmond's heart,2010-08-12,Aug 2010,https://is.gd/yTsOXx,0
Tony Blair's 5m pledge is not enough,2010-08-18,Aug 2010,https://is.gd/9UIIPe,0
Celebrities have invaded world affairs,2010-08-11,Aug 2010,https://is.gd/VWqos7,0
Ask Hadley: Hadley Freeman on Sarah Palin's glasses and Cindy McCain's mustard monstrosity,2008-09-07,Sep 2008,https://is.gd/8z03Q4,0
Ask Hadley: Hadley Freeman on one-shouldered dresses and the pitfalls of the strapless bra,2008-09-14,Sep 2008,https://is.gd/CsQ52x,0
New York fashion week round-up,2008-09-12,Sep 2008,https://is.gd/BQKkjf,0
"You kill us, Rachel, you totally kill us",2008-09-11,Sep 2008,https://is.gd/j0m2hM,0
Sarah Palin: a conservative rock star is born,2008-09-11,Sep 2008,https://is.gd/mSA0z2,0
"Hadley Freeman on Helen Hunt's debut film as writer-director, Then She Found Me",2008-09-04,Sep 2008,https://is.gd/ME2QSJ,0
"Hadley Freeman meets Luca Turin and Tania Sanchez, a couple united by their passion for perfume",2008-09-09,Sep 2008,https://is.gd/ldxH6y,0
"Despite being a woman, Sarah Palin doesn't get my vote",2008-09-01,Sep 2008,https://is.gd/qwU25B,0
Ask Hadley: Am I alone in the world in thinking Boris Johnson let us down by looking so untidy at the hand-over ceremony in Beijing?,2008-08-31,Aug 2008,https://is.gd/TBuHjg,0
Michelle Obama's purple reigns supreme on the high street,2008-08-31,Aug 2008,https://is.gd/a4VSmi,0
Hadley Freeman on fancy dress,2007-11-26,Nov 2007,https://is.gd/GaN8le,0
Hadley Freeman on winter coats,2007-12-03,Dec 2007,https://is.gd/qVDJNf,0
Hadley Freeman on celebrity autobiographies,2007-11-24,Nov 2007,https://is.gd/pbHrUw,0
Nicole Kidman - possibly about to destroy the universe,2007-11-30,Nov 2007,https://is.gd/NRCmii,0
Hadley Freeman on product placement in films,2007-11-23,Nov 2007,https://is.gd/AKIYQQ,0
Hadley Freeman on catsuits,2007-11-27,Nov 2007,https://is.gd/cI5aXf,0
Sesame Street: not suitable for children,2007-11-26,Nov 2007,https://is.gd/feCz6R,0
Suddenly those bad hair days aren't looking too bad...,2007-11-16,Nov 2007,https://is.gd/BmmbI6,0
"Raising kids, the Hoff way",2007-05-04,May 2007,https://is.gd/6FkaM7,0
Hey Cookie!,2007-05-04,May 2007,https://is.gd/fhF049,0
And now for a sadder tale..,2007-05-11,May 2007,https://is.gd/FmCiHr,0
"Make them laugh, make them cry...",2007-05-11,May 2007,https://is.gd/L77h7w,0
"Hail, well met",2007-05-04,May 2007,https://is.gd/AsBB5e,0
Who's that model in the window? The cult of Kate turns into a brand,2007-05-01,May 2007,https://is.gd/fwfGqy,0
Hadley Freeman on how most esteemed authors in history have relied on their wives,2006-03-15,Mar 2006,https://is.gd/9a6HEg,0
Charity case,2006-03-20,Mar 2006,https://is.gd/Tny7km,0
Can men wear vest's in warm weather?,2006-03-13,Mar 2006,https://is.gd/mFO2J7,0
"Fashion statement it is not, but so what?",2004-09-16,Sep 2004,https://is.gd/URl5UR,0
Beauty,2004-09-11,Sep 2004,https://is.gd/pfmDrB,0
Pimp juice,2004-09-10,Sep 2004,https://is.gd/6rCrtb,0
Mirror mirror,2004-09-04,Sep 2004,https://is.gd/jaL7Pf,0
The age of elegance (wellies optional),2004-09-03,Sep 2004,https://is.gd/tq05nT,0
Mirror mirror,2004-08-28,Aug 2004,https://is.gd/7ko4qp,0
All made up: Minibreak,2004-08-21,Aug 2004,https://is.gd/QTscrc,0
"In these strange times, theres no better place to relax than the 90s",2020-03-28,Mar 2020,https://is.gd/8RphHp,0
I grew up watching disaster movies. Heres what Ive learned,2020-03-21,Mar 2020,https://is.gd/PHP5SL,0
"'Im no snowflake': Anne Glenconner on Margaret, marriage and Meghan Markle",2020-03-20,Mar 2020,https://is.gd/DibkpE,0
Tyra Banks: 'Thank God people know me as more than just a mannequin',2020-03-21,Mar 2020,https://is.gd/L9cG2X,0
Winona Ryder can defend Johnny Depp - but it doesnt tell us much,2020-03-17,Mar 2020,https://is.gd/mUcSwr,0
Good sleep hygiene is the new wellness goal. Try telling that to an eight-month-old baby,2020-03-14,Mar 2020,https://is.gd/22B5Ox,0
Why Woody Allens publisher was wrong to drop his memoir,2020-03-09,Mar 2020,https://is.gd/kfyArb,0
How should we celebrate Boris Johnson's baby?,2020-03-02,Mar 2020,https://is.gd/4XORjR,0
"With Harvey Weinsteins conviction, the old excuses no longer apply",2020-02-25,Feb 2020,https://is.gd/Oq9rkW,0
Hockney muse Celia Birtwell: 'Nobody else has ever asked to draw me',2020-02-25,Feb 2020,https://is.gd/DLufz1,0
"Spot the working mother: happy, busy, and still treated as the caretaker",2018-03-03,Mar 2018,https://is.gd/Xr2AiD,0
After Weinstein: why this years Oscars are make or break,2018-03-02,Mar 2018,https://is.gd/DgVz0h,0
Queer Eye isnt just great fashion TV  its the best show of the year,2018-02-28,Feb 2018,https://is.gd/GCsH5D,0
I'm sick of Poor Jen sexism on repeat. This is The One Where Aniston Was Just Fine,2018-02-24,Feb 2018,https://is.gd/UQ8hnU,0
Why Lady Bird should win the 2018 best picture Oscar,2018-02-22,Feb 2018,https://is.gd/Msljl9,0
Gay men are winning this years Winter Olympics  and making it a joy to watch,2018-02-21,Feb 2018,https://is.gd/73Rdw9,0
What do you say to a friend who has just lost a child?,2018-02-17,Feb 2018,https://is.gd/r3WM8T,0
"With Carrie and Samanthas spat, we finally get to watch the real Sex and the City 3",2018-02-15,Feb 2018,https://is.gd/HR1yxU,0
Justin Timberlake is taking a Super Bowl kicking  cry me a river!,2018-02-07,Feb 2018,https://is.gd/ejNj76,0
"Are high heels back? No, its just London fashion week",2018-02-14,Feb 2018,https://is.gd/k9KkT6,0
This summers power fashion trend  white,2016-08-08,Aug 2016,https://is.gd/NRaksP,0
"Watch your backside, Tom Hiddleston: weve hit peak posh",2016-08-06,Aug 2016,https://is.gd/8S8gNZ,0
What on earth attracted Kate Moss and Fergie to a holiday on a billionaires yacht?,2016-08-04,Aug 2016,https://is.gd/sBlfbk,0
"From Labour's hard left to Donald Trump, it's been the summer of the personality cult",2016-07-30,Jul 2016,https://is.gd/Q5Jyni,0
Attachment parenting: the best way to raise a child  or maternal masochism?,2016-07-30,Jul 2016,https://is.gd/dHG2Tr,0
Ed Balls  nothing says economic competence like a well-executed paso doble,2016-08-04,Aug 2016,https://is.gd/tJfuH0,0
"Oh God! Morrissey talks about Galloway, Farage and Sadiq Khan",2016-08-04,Aug 2016,https://is.gd/E7ZidG,0
Should I stop buying clothes at Topshop?,2016-08-01,Aug 2016,https://is.gd/Dc2hsB,0
"Theresa May, Margaret Thatcher: spot the difference  and the sexism",2016-07-23,Jul 2016,https://is.gd/i7A5tr,0
Inciting an online hate campaign does not make you relevant,2016-07-21,Jul 2016,https://is.gd/OV1smF,0
"We're back to Loaded-style ironic sexism, then. Only without the irony",2014-07-04,Jul 2014,https://is.gd/MSBWEK,0
World Cup 2014 style: putting the boot into fashion and football,2014-07-01,Jul 2014,https://is.gd/PqxH16,0
Jeans in the freezer? That's just filthy talk  they must be washed,2014-06-30,Jun 2014,https://is.gd/CrEipN,0
Buying clothes for dogs isn't barking mad,2014-07-07,Jul 2014,https://is.gd/sdruxb,0
"My unlikely World Cup assignment: hey, it was just like fashion week!",2014-07-01,Jul 2014,https://is.gd/ccm93q,0
"Pleasure, not pain, is the point of Feminine Maintenance",2014-06-23,Jun 2014,https://is.gd/7EAqML,0
World Cup shirts needn't be a style own-goal  just choose wisely,2014-06-16,Jun 2014,https://is.gd/RPpTo6,0
The 90s were the worst decade for fashion. Do not revive,2014-06-09,Jun 2014,https://is.gd/0BNKZ6,0
Jonah Hill: 'Having a bad day doesn't reflect who I am as a person',2014-06-05,Jun 2014,https://is.gd/ob28fK,0
And the award for most extreme dieting goes to  Anne Hathaway,2013-01-17,Jan 2013,https://is.gd/5Kxmut,0
"With Lindsay Lohan as its star, how could The Canyons possibly go wrong?",2013-01-17,Jan 2013,https://is.gd/0IsNRP,0
Sylvia Plath: 50 years later and the same bitter arguments rage on,2013-01-22,Jan 2013,https://is.gd/KGQSLz,0
Awards season fashion? Expect to see a lot of bland full-length gowns,2013-01-14,Jan 2013,https://is.gd/zGKQva,0
Tina Fey and Amy Poehler's Golden Globes glory,2013-01-14,Jan 2013,https://is.gd/Mtn0GS,0
"Barack Obama inauguration style: more confident, greyer, but still cool",2013-01-21,Jan 2013,https://is.gd/x9aO2q,0
How fashion forgave John Galliano,2013-01-18,Jan 2013,https://is.gd/6BlZVj,0
"Oprah, America's mother confessor, is the safe choice for Lance Armstrong",2013-01-09,Jan 2013,https://is.gd/ukBC12,0
Is Daisy 'thunder thighs' Lowe the epitome of 'curvy' womanhood?,2013-01-10,Jan 2013,https://is.gd/0UlUrC,0
"Taylor Swift and Harry Styles: a fine romance, but now it's over",2013-01-10,Jan 2013,https://is.gd/zn7dNy,0
Madonna's W.E. and my 'Inconvenient Nazi' theory,2011-10-25,Oct 2011,https://is.gd/DwsgkD,0
Will free BlackBerry apps make it better? You betcha,2011-10-18,Oct 2011,https://is.gd/B4ngTk,0
"No, Christian Louboutin, wearing high heels does not lead to orgasm!",2011-10-23,Oct 2011,https://is.gd/bA24fX,0
Sesame Street hacking: the latest 'hilarious' Muppet sex wheeze,2011-10-17,Oct 2011,https://is.gd/iBkBx2,0
X Factor v baseball reveals Simon Cowell no longer has God-like powers,2011-10-13,Oct 2011,https://is.gd/MKJDMK,0
That Uniqlo has signed Susan Sarandon should be seen as a triumph for older women. There's just one problem,2011-10-16,Oct 2011,https://is.gd/flomVl,0
Leave It to Romney: a GOP debate sitcom guide,2011-10-13,Oct 2011,https://is.gd/aKRSrV,0
"Kanye West, don't ever change, you big uncool puppy",2011-10-12,Oct 2011,https://is.gd/r2VW64,0
Disappointed that Ryan Gosling doesn't drive more? Get over it,2011-10-11,Oct 2011,https://is.gd/MhvufM,0
What did Anna Wintour really think of Kanye West's collection?,2011-10-09,Oct 2011,https://is.gd/cgqUOQ,0
Those Jennifer Aniston photos: Barbra Streisand speaks,2010-08-12,Aug 2010,https://is.gd/YAOxFr,0
David Copperfield discovers fountain of youth,2010-08-12,Aug 2010,https://is.gd/P166T7,0
Hawaiian shirts at Lord's? It's just not cricket,2010-08-08,Aug 2010,https://is.gd/04zXJp,0
I had a holiday from hell,2010-08-04,Aug 2010,https://is.gd/n3AJhD,0
Why everyone is wearing Breton tops,2010-08-01,Aug 2010,https://is.gd/YoTkQL,0
Is a vulnerable Bambi-ish look desirable,2010-07-25,Jul 2010,https://is.gd/2epDmm,0
The Kids Are All Right is not just a lesbian film,2010-07-22,Jul 2010,https://is.gd/n50MnR,0
Bristol Palin: the one person too boring for reality TV,2010-07-21,Jul 2010,https://is.gd/c7dWVK,0
Why Bill Murray is a living god,2010-07-21,Jul 2010,https://is.gd/IG1bFj,0
"Despite being a woman, Sarah Palin doesn't get my vote",2008-09-01,Sep 2008,https://is.gd/qwU25B,0
Ask Hadley: Am I alone in the world in thinking Boris Johnson let us down by looking so untidy at the hand-over ceremony in Beijing?,2008-08-31,Aug 2008,https://is.gd/TBuHjg,0
Michelle Obama's purple reigns supreme on the high street,2008-08-31,Aug 2008,https://is.gd/a4VSmi,0
The Guardian and Observer guides to wine: Part 1: Reds: Hadley Freeman enjoys a Champagne tasting evening,2008-09-05,Sep 2008,https://is.gd/CthwGQ,0
Only the clotheshorses can buck fashion's thin fixation,2008-08-27,Aug 2008,https://is.gd/fyWbSP,0
Sir Ben Kingsley's druggie get-up in The Wackness fails to convince,2008-08-27,Aug 2008,https://is.gd/Qff8VD,0
Ask Hadley: Hadley Freeman on Keira Knightley's 'photo mouth' and boys and dresses,2008-08-24,Aug 2008,https://is.gd/0XMJfm,0
Hadley Freeman on how little has changed in the past 200 years for women in the aristocracy,2008-08-22,Aug 2008,https://is.gd/iCPNLZ,0
Pity Jennifer Aniston? It must be awful having a string of A-list dates,2008-08-22,Aug 2008,https://is.gd/IU8Azg,0
What not to watch - Paris Hilton's ITV2 turn-off,2008-08-22,Aug 2008,https://is.gd/pQGeW7,0
Hadley Freeman on moustaches,2007-11-19,Nov 2007,https://is.gd/94pPOq,0
Amy and Pete on the prowl; domestic pets advised to stay indoors,2007-11-23,Nov 2007,https://is.gd/LVAPqP,0
"The sun rises, the sun sets and Kate Moss may or may not have taken drugs",2007-11-23,Nov 2007,https://is.gd/Gue2M9,0
Suddenly those bad hair days aren't looking too bad...,2007-11-16,Nov 2007,https://is.gd/BmmbI6,0
"Don't cry for her, people, Lloyd Webber's got her back",2007-11-16,Nov 2007,https://is.gd/xj7Vfy,0
Marc Jacobs: a Jew writes,2007-11-19,Nov 2007,https://is.gd/GESkeK,0
Hadley Freeman on Uggs and skater boots,2007-11-12,Nov 2007,https://is.gd/X2VC1v,0
"Hadley Freeman on Facebook pics, and 'good' girls and short skirts",2007-11-05,Nov 2007,https://is.gd/I0Mxc1,0
Who's that model in the window? The cult of Kate turns into a brand,2007-05-01,May 2007,https://is.gd/fwfGqy,0
Ask Hadley: Keep wrapped up,2007-04-30,Apr 2007,https://is.gd/LGA4Wu,0
"Raising kids, the Meg way",2007-05-04,May 2007,https://is.gd/dFZEjN,0
What Hugh's beanz meanz,2007-04-28,Apr 2007,https://is.gd/Jab0cL,0
Hadley Freeman on how celebrities tackle white clothes,2007-04-27,Apr 2007,https://is.gd/GPSpnY,0
Zoolander is the finest film about fashion ever,2007-05-02,May 2007,https://is.gd/CrzQ9B,0
'I'm in  a good place now',2007-04-26,Apr 2007,https://is.gd/I6IGeV,0
Intoxicated by hotpants,2007-04-24,Apr 2007,https://is.gd/JpdLG1,0
Hadley Freeman on why to say no to coloured jeans,2007-04-30,Apr 2007,https://is.gd/Q4vU1T,0
How to avoid looking like the Fonz's girlfriend,2006-03-06,Mar 2006,https://is.gd/4G3tzC,0
Hadley Freeman on the style of actor Damian Lewis,2006-03-04,Mar 2006,https://is.gd/JScHMC,0
Hadley Freeman on platform soles,2006-03-03,Mar 2006,https://is.gd/uqZbWN,0
Hadley Freeman on how the stylists took over the red carpet at the Oscars,2006-03-01,Mar 2006,https://is.gd/FZrmFS,0
Finding colour a suitable colour,2006-02-27,Feb 2006,https://is.gd/7iD3rR,0
Ask Hadley,2006-02-20,Feb 2006,https://is.gd/vrDGOW,0
So shoot me,2006-02-18,Feb 2006,https://is.gd/XP9FQw,0
Mirror mirror,2004-08-14,Aug 2004,https://is.gd/UhTAAr,0
All made up,2004-08-07,Aug 2004,https://is.gd/00OFZS,0
Forget the Jude Law effect,2004-08-06,Aug 2004,https://is.gd/AgF6VO,0
Snippet,2004-08-06,Aug 2004,https://is.gd/hGHSfj,0
Mirror mirror,2004-07-31,Jul 2004,https://is.gd/pfBLnW,0
The end of all that Jazz,2004-07-30,Jul 2004,https://is.gd/F5jV7j,0
Where did the love go?,2004-07-29,Jul 2004,https://is.gd/XjxYGg,0
"I didnt love Taika Waititis movie, but I feel his shoulder  and back, and neck  pain",2020-02-22,Feb 2020,https://is.gd/iwjYRV,0
Hockney muse Celia Birtwell: 'Nobody else has ever asked to draw me',2020-02-25,Feb 2020,https://is.gd/DLufz1,0
'Love and free food': Mel Brooks and Carl Reiner share the secrets of their 70-year friendship,2020-02-20,Feb 2020,https://is.gd/uPFt1y,0
"When I met Kirk Douglas, did I ask if hed assaulted Natalie Wood? No, and heres why",2020-02-15,Feb 2020,https://is.gd/ZgDi9D,0
"Self-flagellation and stuffed goody bags: my night at the tacky, endearing Oscars",2020-02-10,Feb 2020,https://is.gd/rKGXAg,0
"Banned, snubbed, and saved by Colin Firth  my life in Oscars parties",2020-02-08,Feb 2020,https://is.gd/sR8Jar,0
Corey Feldman: 'The biggest problem in Hollywood is paedophilia',2020-02-06,Feb 2020,https://is.gd/CTrUsk,0
Why Marriage Story should win the best picture Oscar,2020-02-05,Feb 2020,https://is.gd/zaTagM,0
Has Victorias Secrets offensive attitude towards women finally caught up with it?,2020-02-03,Feb 2020,https://is.gd/U6QrgP,0
"Its easy to dismiss boomers as know-nothings  but they got some things right, OK?",2020-02-01,Feb 2020,https://is.gd/c5dybA,0
Brave by Rose McGowan review  Hollywoods avenging warrior speaks out,2018-02-06,Feb 2018,https://is.gd/m51LcQ,0
Actors are lining up to condemn Woody Allen. Why now?,2018-02-03,Feb 2018,https://is.gd/hCcZ1D,0
"Bad science or expensive con: either way, Im sticking with my skincare regime",2018-02-10,Feb 2018,https://is.gd/UMl7hO,0
How was Larry Nassar able to abuse so many gymnasts for so long?,2018-01-26,Jan 2018,https://is.gd/CScoEK,0
Why is Meghan Markle always feuding with other women? (Clue: shes not),2018-02-01,Feb 2018,https://is.gd/u1fo2W,0
What does Hollywood's reverence for child rapist Roman Polanski tell us?,2018-01-30,Jan 2018,https://is.gd/P9Xa3A,0
How can a man and a woman have such polar opposite takes on the same date?,2018-01-27,Jan 2018,https://is.gd/AylXQK,0
"From Monica Lewinsky to Tonya Harding, 90s outcasts are finally getting their due",2018-01-20,Jan 2018,https://is.gd/AimpaG,0
Why Judge Rosemarie Aquilina is my style  and everything   icon,2018-01-24,Jan 2018,https://is.gd/Nv2PNk,0
Are there any fashion photographers not accused of sexual harassment?,2018-01-17,Jan 2018,https://is.gd/GXyDHo,0
"Theresa May, Margaret Thatcher: spot the difference  and the sexism",2016-07-23,Jul 2016,https://is.gd/i7A5tr,0
Inciting an online hate campaign does not make you relevant,2016-07-21,Jul 2016,https://is.gd/OV1smF,0
Garry Marshall: a genuine mensch who made everything improbably joyous,2016-07-20,Jul 2016,https://is.gd/MiAso9,0
A handy guide to female athletes for confused male commentators,2016-07-11,Jul 2016,https://is.gd/JyUBza,0
Why the Jamie Vardy football shirt is this summers must-have fashion item,2016-07-18,Jul 2016,https://is.gd/QrDeuC,0
Nobody knows anything any more: heres my guide to winging it,2016-07-16,Jul 2016,https://is.gd/DZvfG3,0
Its the era of the female confessional  but nobody does it like Beyonc,2016-07-09,Jul 2016,https://is.gd/zgEKl2,0
I love Ghostbusters and I love Paul Feig. So why do I only like his female remake?,2016-07-10,Jul 2016,https://is.gd/jEEng4,0
Hazmat suits on! Its time to dress for Brexit,2016-07-04,Jul 2016,https://is.gd/5LPMDW,0
